row ID,International Union for Conservation of Nature Category,Description,SPEC,Species,COU,Country,Unit Code,Unit,PowerCode Code,PowerCode,Value
Row885,CRITICAL,Number of critically endangered species,VASCULAR_PLANT,Vascular plants,BEL,Belgium,NBR,Number,0,Units,253
Row886,VULNERABLE,Number of vulnerable species,VASCULAR_PLANT,Vascular plants,BEL,Belgium,NBR,Number,0,Units,63
Row887,THREATENED,Total number of threatened species,VASCULAR_PLANT,Vascular plants,BEL,Belgium,NBR,Number,0,Units,423
Row888,ENDANGERED_IND,Number of endangered indigenous species,VASCULAR_PLANT,Vascular plants,BEL,Belgium,NBR,Number,0,Units,107
Row889,CRITICAL_IND,Number of critically endangered indigenous species,VASCULAR_PLANT,Vascular plants,BEL,Belgium,NBR,Number,0,Units,253
Row890,VULNERABLE_IND,Number of vulnerable indigenous species,VASCULAR_PLANT,Vascular plants,BEL,Belgium,NBR,Number,0,Units,63
Row891,TOT_KNOWN,Total number of known species,VASCULAR_PLANT,Vascular plants,CAN,Canada,NBR,Number,0,Units,5185
Row892,TOT_KNOWN_IND,Total number of indigenous known species,VASCULAR_PLANT,Vascular plants,CAN,Canada,NBR,Number,0,Units,3870
Row893,ENDANGERED,Number of endangered species,VASCULAR_PLANT,Vascular plants,CAN,Canada,NBR,Number,0,Units,325
Row894,VULNERABLE,Number of vulnerable species,VASCULAR_PLANT,Vascular plants,CAN,Canada,NBR,Number,0,Units,467
Row895,THREATENED,Total number of threatened species,VASCULAR_PLANT,Vascular plants,CAN,Canada,NBR,Number,0,Units,1107
Row896,ENDANGERED_IND,Number of endangered indigenous species,VASCULAR_PLANT,Vascular plants,CAN,Canada,NBR,Number,0,Units,325
Row897,VULNERABLE_IND,Number of vulnerable indigenous species,VASCULAR_PLANT,Vascular plants,CAN,Canada,NBR,Number,0,Units,467
Row898,TOT_KNOWN,Total number of known species,VASCULAR_PLANT,Vascular plants,CZE,Czech Republic,NBR,Number,0,Units,2256
Row899,TOT_KNOWN_IND,Total number of indigenous known species,VASCULAR_PLANT,Vascular plants,CZE,Czech Republic,NBR,Number,0,Units,2256
Row900,ENDANGERED,Number of endangered species,VASCULAR_PLANT,Vascular plants,CZE,Czech Republic,NBR,Number,0,Units,412
Row901,CRITICAL,Number of critically endangered species,VASCULAR_PLANT,Vascular plants,CZE,Czech Republic,NBR,Number,0,Units,284
Row902,VULNERABLE,Number of vulnerable species,VASCULAR_PLANT,Vascular plants,CZE,Czech Republic,NBR,Number,0,Units,212
Row903,THREATENED,Total number of threatened species,VASCULAR_PLANT,Vascular plants,CZE,Czech Republic,NBR,Number,0,Units,908
Row904,TOT_KNOWN,Total number of known species,VASCULAR_PLANT,Vascular plants,DNK,Denmark,NBR,Number,0,Units,2918
Row905,TOT_KNOWN_IND,Total number of indigenous known species,VASCULAR_PLANT,Vascular plants,DNK,Denmark,NBR,Number,0,Units,1139
Row906,ENDANGERED,Number of endangered species,VASCULAR_PLANT,Vascular plants,DNK,Denmark,NBR,Number,0,Units,101
Row907,CRITICAL,Number of critically endangered species,VASCULAR_PLANT,Vascular plants,DNK,Denmark,NBR,Number,0,Units,33
Row908,VULNERABLE,Number of vulnerable species,VASCULAR_PLANT,Vascular plants,DNK,Denmark,NBR,Number,0,Units,28
Row909,THREATENED,Total number of threatened species,VASCULAR_PLANT,Vascular plants,DNK,Denmark,NBR,Number,0,Units,162
Row910,ENDANGERED_IND,Number of endangered indigenous species,VASCULAR_PLANT,Vascular plants,DNK,Denmark,NBR,Number,0,Units,101
Row911,CRITICAL_IND,Number of critically endangered indigenous species,VASCULAR_PLANT,Vascular plants,DNK,Denmark,NBR,Number,0,Units,33
Row912,VULNERABLE_IND,Number of vulnerable indigenous species,VASCULAR_PLANT,Vascular plants,DNK,Denmark,NBR,Number,0,Units,28
Row913,TOT_KNOWN,Total number of known species,VASCULAR_PLANT,Vascular plants,FIN,Finland,NBR,Number,0,Units,1240
Row914,TOT_KNOWN_IND,Total number of indigenous known species,VASCULAR_PLANT,Vascular plants,FIN,Finland,NBR,Number,0,Units,920
Row915,ENDANGERED,Number of endangered species,VASCULAR_PLANT,Vascular plants,FIN,Finland,NBR,Number,0,Units,88
Row916,CRITICAL,Number of critically endangered species,VASCULAR_PLANT,Vascular plants,FIN,Finland,NBR,Number,0,Units,31
Row917,VULNERABLE,Number of vulnerable species,VASCULAR_PLANT,Vascular plants,FIN,Finland,NBR,Number,0,Units,78
Row918,THREATENED,Total number of threatened species,VASCULAR_PLANT,Vascular plants,FIN,Finland,NBR,Number,0,Units,197
Row919,ENDANGERED_IND,Number of endangered indigenous species,VASCULAR_PLANT,Vascular plants,FIN,Finland,NBR,Number,0,Units,88
Row920,CRITICAL_IND,Number of critically endangered indigenous species,VASCULAR_PLANT,Vascular plants,FIN,Finland,NBR,Number,0,Units,31
Row921,VULNERABLE_IND,Number of vulnerable indigenous species,VASCULAR_PLANT,Vascular plants,FIN,Finland,NBR,Number,0,Units,78
Row922,TOT_KNOWN,Total number of known species,VASCULAR_PLANT,Vascular plants,FRA,France,NBR,Number,0,Units,4982
Row923,ENDANGERED,Number of endangered species,VASCULAR_PLANT,Vascular plants,FRA,France,NBR,Number,0,Units,132
Row924,VULNERABLE,Number of vulnerable species,VASCULAR_PLANT,Vascular plants,FRA,France,NBR,Number,0,Units,238
Row925,THREATENED,Total number of threatened species,VASCULAR_PLANT,Vascular plants,FRA,France,NBR,Number,0,Units,421
Row926,TOT_KNOWN,Total number of known species,VASCULAR_PLANT,Vascular plants,DEU,Germany,NBR,Number,0,Units,4305
Row927,TOT_KNOWN_IND,Total number of indigenous known species,VASCULAR_PLANT,Vascular plants,DEU,Germany,NBR,Number,0,Units,3880
Row928,ENDANGERED,Number of endangered species,VASCULAR_PLANT,Vascular plants,DEU,Germany,NBR,Number,0,Units,378
Row929,CRITICAL,Number of critically endangered species,VASCULAR_PLANT,Vascular plants,DEU,Germany,NBR,Number,0,Units,212
Row930,VULNERABLE,Number of vulnerable species,VASCULAR_PLANT,Vascular plants,DEU,Germany,NBR,Number,0,Units,820
Row931,THREATENED,Total number of threatened species,VASCULAR_PLANT,Vascular plants,DEU,Germany,NBR,Number,0,Units,1410
Row932,ENDANGERED_IND,Number of endangered indigenous species,VASCULAR_PLANT,Vascular plants,DEU,Germany,NBR,Number,0,Units,378
Row933,CRITICAL_IND,Number of critically endangered indigenous species,VASCULAR_PLANT,Vascular plants,DEU,Germany,NBR,Number,0,Units,212
Row934,VULNERABLE_IND,Number of vulnerable indigenous species,VASCULAR_PLANT,Vascular plants,DEU,Germany,NBR,Number,0,Units,820
Row935,TOT_KNOWN,Total number of known species,VASCULAR_PLANT,Vascular plants,GRC,Greece,NBR,Number,0,Units,5850
Row936,TOT_KNOWN_IND,Total number of indigenous known species,VASCULAR_PLANT,Vascular plants,GRC,Greece,NBR,Number,0,Units,5700
Row937,ENDANGERED,Number of endangered species,VASCULAR_PLANT,Vascular plants,GRC,Greece,NBR,Number,0,Units,64
Row938,CRITICAL,Number of critically endangered species,VASCULAR_PLANT,Vascular plants,GRC,Greece,NBR,Number,0,Units,17
Row939,VULNERABLE,Number of vulnerable species,VASCULAR_PLANT,Vascular plants,GRC,Greece,NBR,Number,0,Units,174
Row940,THREATENED,Total number of threatened species,VASCULAR_PLANT,Vascular plants,GRC,Greece,NBR,Number,0,Units,255
Row941,TOT_KNOWN,Total number of known species,VASCULAR_PLANT,Vascular plants,HUN,Hungary,NBR,Number,0,Units,2721
Row942,TOT_KNOWN_IND,Total number of indigenous known species,VASCULAR_PLANT,Vascular plants,HUN,Hungary,NBR,Number,0,Units,2433
Row943,ENDANGERED,Number of endangered species,VASCULAR_PLANT,Vascular plants,HUN,Hungary,NBR,Number,0,Units,162
Row944,VULNERABLE,Number of vulnerable species,VASCULAR_PLANT,Vascular plants,HUN,Hungary,NBR,Number,0,Units,105
Row945,THREATENED,Total number of threatened species,VASCULAR_PLANT,Vascular plants,HUN,Hungary,NBR,Number,0,Units,382
Row946,ENDANGERED_IND,Number of endangered indigenous species,VASCULAR_PLANT,Vascular plants,HUN,Hungary,NBR,Number,0,Units,162
Row947,VULNERABLE_IND,Number of vulnerable indigenous species,VASCULAR_PLANT,Vascular plants,HUN,Hungary,NBR,Number,0,Units,105
Row948,TOT_KNOWN,Total number of known species,VASCULAR_PLANT,Vascular plants,ISL,Iceland,NBR,Number,0,Units,438
Row949,THREATENED,Total number of threatened species,VASCULAR_PLANT,Vascular plants,ISL,Iceland,NBR,Number,0,Units,52
Row950,TOT_KNOWN,Total number of known species,VASCULAR_PLANT,Vascular plants,IRL,Ireland,NBR,Number,0,Units,1050
Row951,TOT_KNOWN_IND,Total number of indigenous known species,VASCULAR_PLANT,Vascular plants,IRL,Ireland,NBR,Number,0,Units,1050
Row952,ENDANGERED,Number of endangered species,VASCULAR_PLANT,Vascular plants,IRL,Ireland,NBR,Number,0,Units,25
Row953,CRITICAL,Number of critically endangered species,VASCULAR_PLANT,Vascular plants,IRL,Ireland,NBR,Number,0,Units,20
Row954,VULNERABLE,Number of vulnerable species,VASCULAR_PLANT,Vascular plants,IRL,Ireland,NBR,Number,0,Units,56
Row955,THREATENED,Total number of threatened species,VASCULAR_PLANT,Vascular plants,IRL,Ireland,NBR,Number,0,Units,101
Row956,ENDANGERED_IND,Number of endangered indigenous species,VASCULAR_PLANT,Vascular plants,IRL,Ireland,NBR,Number,0,Units,25
Row957,CRITICAL_IND,Number of critically endangered indigenous species,VASCULAR_PLANT,Vascular plants,IRL,Ireland,NBR,Number,0,Units,20
Row958,VULNERABLE_IND,Number of vulnerable indigenous species,VASCULAR_PLANT,Vascular plants,IRL,Ireland,NBR,Number,0,Units,56
Row959,TOT_KNOWN,Total number of known species,VASCULAR_PLANT,Vascular plants,ITA,Italy,NBR,Number,0,Units,8195
Row960,ENDANGERED,Number of endangered species,VASCULAR_PLANT,Vascular plants,ITA,Italy,NBR,Number,0,Units,269
Row961,CRITICAL,Number of critically endangered species,VASCULAR_PLANT,Vascular plants,ITA,Italy,NBR,Number,0,Units,193
Row962,VULNERABLE,Number of vulnerable species,VASCULAR_PLANT,Vascular plants,ITA,Italy,NBR,Number,0,Units,169
Row963,THREATENED,Total number of threatened species,VASCULAR_PLANT,Vascular plants,ITA,Italy,NBR,Number,0,Units,631
Row964,TOT_KNOWN,Total number of known species,VASCULAR_PLANT,Vascular plants,JPN,Japan,NBR,Number,0,Units,7000
Row965,ENDANGERED,Number of endangered species,VASCULAR_PLANT,Vascular plants,JPN,Japan,NBR,Number,0,Units,529
Row966,CRITICAL,Number of critically endangered species,VASCULAR_PLANT,Vascular plants,JPN,Japan,NBR,Number,0,Units,520
Row967,VULNERABLE,Number of vulnerable species,VASCULAR_PLANT,Vascular plants,JPN,Japan,NBR,Number,0,Units,741
Row968,THREATENED,Total number of threatened species,VASCULAR_PLANT,Vascular plants,JPN,Japan,NBR,Number,0,Units,1790
Row969,TOT_KNOWN,Total number of known species,VASCULAR_PLANT,Vascular plants,KOR,Korea,NBR,Number,0,Units,4552
Row970,TOT_KNOWN_IND,Total number of indigenous known species,VASCULAR_PLANT,Vascular plants,KOR,Korea,NBR,Number,0,Units,457
Row971,ENDANGERED,Number of endangered species,VASCULAR_PLANT,Vascular plants,KOR,Korea,NBR,Number,0,Units,86
Row972,CRITICAL,Number of critically endangered species,VASCULAR_PLANT,Vascular plants,KOR,Korea,NBR,Number,0,Units,28
Row973,VULNERABLE,Number of vulnerable species,VASCULAR_PLANT,Vascular plants,KOR,Korea,NBR,Number,0,Units,110
Row974,THREATENED,Total number of threatened species,VASCULAR_PLANT,Vascular plants,KOR,Korea,NBR,Number,0,Units,224
Row975,ENDANGERED_IND,Number of endangered indigenous species,VASCULAR_PLANT,Vascular plants,KOR,Korea,NBR,Number,0,Units,20
Row976,CRITICAL_IND,Number of critically endangered indigenous species,VASCULAR_PLANT,Vascular plants,KOR,Korea,NBR,Number,0,Units,9
Row977,VULNERABLE_IND,Number of vulnerable indigenous species,VASCULAR_PLANT,Vascular plants,KOR,Korea,NBR,Number,0,Units,15
Row978,TOT_KNOWN,Total number of known species,VASCULAR_PLANT,Vascular plants,LUX,Luxembourg,NBR,Number,0,Units,1323
Row979,TOT_KNOWN_IND,Total number of indigenous known species,VASCULAR_PLANT,Vascular plants,LUX,Luxembourg,NBR,Number,0,Units,1205
Row980,ENDANGERED,Number of endangered species,VASCULAR_PLANT,Vascular plants,LUX,Luxembourg,NBR,Number,0,Units,124
Row981,CRITICAL,Number of critically endangered species,VASCULAR_PLANT,Vascular plants,LUX,Luxembourg,NBR,Number,0,Units,121
Row982,VULNERABLE,Number of vulnerable species,VASCULAR_PLANT,Vascular plants,LUX,Luxembourg,NBR,Number,0,Units,109
Row983,THREATENED,Total number of threatened species,VASCULAR_PLANT,Vascular plants,LUX,Luxembourg,NBR,Number,0,Units,354
Row984,ENDANGERED_IND,Number of endangered indigenous species,VASCULAR_PLANT,Vascular plants,LUX,Luxembourg,NBR,Number,0,Units,124
Row985,CRITICAL_IND,Number of critically endangered indigenous species,VASCULAR_PLANT,Vascular plants,LUX,Luxembourg,NBR,Number,0,Units,121
Row986,VULNERABLE_IND,Number of vulnerable indigenous species,VASCULAR_PLANT,Vascular plants,LUX,Luxembourg,NBR,Number,0,Units,109
Row987,TOT_KNOWN,Total number of known species,VASCULAR_PLANT,Vascular plants,MEX,Mexico,NBR,Number,0,Units,23296
Row988,TOT_KNOWN_IND,Total number of indigenous known species,VASCULAR_PLANT,Vascular plants,MEX,Mexico,NBR,Number,0,Units,11551
Row989,ENDANGERED,Number of endangered species,VASCULAR_PLANT,Vascular plants,MEX,Mexico,NBR,Number,0,Units,220
Row990,CRITICAL,Number of critically endangered species,VASCULAR_PLANT,Vascular plants,MEX,Mexico,NBR,Number,0,Units,6
Row991,VULNERABLE,Number of vulnerable species,VASCULAR_PLANT,Vascular plants,MEX,Mexico,NBR,Number,0,Units,350
Row992,THREATENED,Total number of threatened species,VASCULAR_PLANT,Vascular plants,MEX,Mexico,NBR,Number,0,Units,576
Row993,ENDANGERED_IND,Number of endangered indigenous species,VASCULAR_PLANT,Vascular plants,MEX,Mexico,NBR,Number,0,Units,130
Row994,CRITICAL_IND,Number of critically endangered indigenous species,VASCULAR_PLANT,Vascular plants,MEX,Mexico,NBR,Number,0,Units,5
Row995,VULNERABLE_IND,Number of vulnerable indigenous species,VASCULAR_PLANT,Vascular plants,MEX,Mexico,NBR,Number,0,Units,214
Row996,TOT_KNOWN,Total number of known species,VASCULAR_PLANT,Vascular plants,NLD,Netherlands,NBR,Number,0,Units,1395
Row997,ENDANGERED,Number of endangered species,VASCULAR_PLANT,Vascular plants,NLD,Netherlands,NBR,Number,0,Units,117
Row998,CRITICAL,Number of critically endangered species,VASCULAR_PLANT,Vascular plants,NLD,Netherlands,NBR,Number,0,Units,71
Row999,VULNERABLE,Number of vulnerable species,VASCULAR_PLANT,Vascular plants,NLD,Netherlands,NBR,Number,0,Units,168
Row1000,THREATENED,Total number of threatened species,VASCULAR_PLANT,Vascular plants,NLD,Netherlands,NBR,Number,0,Units,356
Row1001,TOT_KNOWN,Total number of known species,VASCULAR_PLANT,Vascular plants,NZL,New Zealand,NBR,Number,0,Units,5038
Row1002,TOT_KNOWN_IND,Total number of indigenous known species,VASCULAR_PLANT,Vascular plants,NZL,New Zealand,NBR,Number,0,Units,2485
Row1003,ENDANGERED_IND,Number of endangered indigenous species,VASCULAR_PLANT,Vascular plants,NZL,New Zealand,NBR,Number,0,Units,64
Row1004,CRITICAL_IND,Number of critically endangered indigenous species,VASCULAR_PLANT,Vascular plants,NZL,New Zealand,NBR,Number,0,Units,163
Row1005,VULNERABLE_IND,Number of vulnerable indigenous species,VASCULAR_PLANT,Vascular plants,NZL,New Zealand,NBR,Number,0,Units,101
Row1006,TOT_KNOWN,Total number of known species,VASCULAR_PLANT,Vascular plants,NOR,Norway,NBR,Number,0,Units,3243
Row1007,TOT_KNOWN_IND,Total number of indigenous known species,VASCULAR_PLANT,Vascular plants,NOR,Norway,NBR,Number,0,Units,1357
Row1008,ENDANGERED,Number of endangered species,VASCULAR_PLANT,Vascular plants,NOR,Norway,NBR,Number,0,Units,100
Row1009,CRITICAL,Number of critically endangered species,VASCULAR_PLANT,Vascular plants,NOR,Norway,NBR,Number,0,Units,35
Row1010,VULNERABLE,Number of vulnerable species,VASCULAR_PLANT,Vascular plants,NOR,Norway,NBR,Number,0,Units,111
Row1011,THREATENED,Total number of threatened species,VASCULAR_PLANT,Vascular plants,NOR,Norway,NBR,Number,0,Units,246
Row1012,ENDANGERED_IND,Number of endangered indigenous species,VASCULAR_PLANT,Vascular plants,NOR,Norway,NBR,Number,0,Units,100
Row1013,CRITICAL_IND,Number of critically endangered indigenous species,VASCULAR_PLANT,Vascular plants,NOR,Norway,NBR,Number,0,Units,35
Row1014,VULNERABLE_IND,Number of vulnerable indigenous species,VASCULAR_PLANT,Vascular plants,NOR,Norway,NBR,Number,0,Units,111
Row1015,TOT_KNOWN,Total number of known species,VASCULAR_PLANT,Vascular plants,POL,Poland,NBR,Number,0,Units,3139
Row1016,TOT_KNOWN_IND,Total number of indigenous known species,VASCULAR_PLANT,Vascular plants,POL,Poland,NBR,Number,0,Units,2580
Row1017,ENDANGERED,Number of endangered species,VASCULAR_PLANT,Vascular plants,POL,Poland,NBR,Number,0,Units,154
Row1018,CRITICAL,Number of critically endangered species,VASCULAR_PLANT,Vascular plants,POL,Poland,NBR,Number,0,Units,127
Row1019,VULNERABLE,Number of vulnerable species,VASCULAR_PLANT,Vascular plants,POL,Poland,NBR,Number,0,Units,208
Row1020,THREATENED,Total number of threatened species,VASCULAR_PLANT,Vascular plants,POL,Poland,NBR,Number,0,Units,489
Row1021,ENDANGERED_IND,Number of endangered indigenous species,VASCULAR_PLANT,Vascular plants,POL,Poland,NBR,Number,0,Units,140
Row1022,CRITICAL_IND,Number of critically endangered indigenous species,VASCULAR_PLANT,Vascular plants,POL,Poland,NBR,Number,0,Units,117
Row1023,VULNERABLE_IND,Number of vulnerable indigenous species,VASCULAR_PLANT,Vascular plants,POL,Poland,NBR,Number,0,Units,194
Row1024,TOT_KNOWN,Total number of known species,VASCULAR_PLANT,Vascular plants,PRT,Portugal,NBR,Number,0,Units,3607
Row1025,TOT_KNOWN_IND,Total number of indigenous known species,VASCULAR_PLANT,Vascular plants,PRT,Portugal,NBR,Number,0,Units,2927
Row1026,TOT_KNOWN,Total number of known species,VASCULAR_PLANT,Vascular plants,SVK,Slovak Republic,NBR,Number,0,Units,3619
Row1027,ENDANGERED,Number of endangered species,VASCULAR_PLANT,Vascular plants,SVK,Slovak Republic,NBR,Number,0,Units,171
Row1028,CRITICAL,Number of critically endangered species,VASCULAR_PLANT,Vascular plants,SVK,Slovak Republic,NBR,Number,0,Units,155
Row1029,VULNERABLE,Number of vulnerable species,VASCULAR_PLANT,Vascular plants,SVK,Slovak Republic,NBR,Number,0,Units,201
Row1030,THREATENED,Total number of threatened species,VASCULAR_PLANT,Vascular plants,SVK,Slovak Republic,NBR,Number,0,Units,527
Row1031,TOT_KNOWN,Total number of known species,VASCULAR_PLANT,Vascular plants,ESP,Spain,NBR,Number,0,Units,7603
Row1032,ENDANGERED,Number of endangered species,VASCULAR_PLANT,Vascular plants,ESP,Spain,NBR,Number,0,Units,202
Row1033,CRITICAL,Number of critically endangered species,VASCULAR_PLANT,Vascular plants,ESP,Spain,NBR,Number,0,Units,240
Row1034,VULNERABLE,Number of vulnerable species,VASCULAR_PLANT,Vascular plants,ESP,Spain,NBR,Number,0,Units,439
Row1035,THREATENED,Total number of threatened species,VASCULAR_PLANT,Vascular plants,ESP,Spain,NBR,Number,0,Units,881
Row1036,ENDANGERED_IND,Number of endangered indigenous species,VASCULAR_PLANT,Vascular plants,ESP,Spain,NBR,Number,0,Units,202
Row1037,CRITICAL_IND,Number of critically endangered indigenous species,VASCULAR_PLANT,Vascular plants,ESP,Spain,NBR,Number,0,Units,240
Row1038,VULNERABLE_IND,Number of vulnerable indigenous species,VASCULAR_PLANT,Vascular plants,ESP,Spain,NBR,Number,0,Units,439
Row1039,TOT_KNOWN,Total number of known species,VASCULAR_PLANT,Vascular plants,SWE,Sweden,NBR,Number,0,Units,1561
Row1040,TOT_KNOWN_IND,Total number of indigenous known species,VASCULAR_PLANT,Vascular plants,SWE,Sweden,NBR,Number,0,Units,1561
Row1041,ENDANGERED,Number of endangered species,VASCULAR_PLANT,Vascular plants,SWE,Sweden,NBR,Number,0,Units,114
Row1042,CRITICAL,Number of critically endangered species,VASCULAR_PLANT,Vascular plants,SWE,Sweden,NBR,Number,0,Units,43
Row1043,VULNERABLE,Number of vulnerable species,VASCULAR_PLANT,Vascular plants,SWE,Sweden,NBR,Number,0,Units,113
Row1044,THREATENED,Total number of threatened species,VASCULAR_PLANT,Vascular plants,SWE,Sweden,NBR,Number,0,Units,270
Row1045,TOT_KNOWN,Total number of known species,VASCULAR_PLANT,Vascular plants,CHE,Switzerland,NBR,Number,0,Units,2613
Row1046,TOT_KNOWN_IND,Total number of indigenous known species,VASCULAR_PLANT,Vascular plants,CHE,Switzerland,NBR,Number,0,Units,2613
Row1047,ENDANGERED,Number of endangered species,VASCULAR_PLANT,Vascular plants,CHE,Switzerland,NBR,Number,0,Units,197
Row1048,CRITICAL,Number of critically endangered species,VASCULAR_PLANT,Vascular plants,CHE,Switzerland,NBR,Number,0,Units,111
Row1049,VULNERABLE,Number of vulnerable species,VASCULAR_PLANT,Vascular plants,CHE,Switzerland,NBR,Number,0,Units,362
Row1050,THREATENED,Total number of threatened species,VASCULAR_PLANT,Vascular plants,CHE,Switzerland,NBR,Number,0,Units,670
Row1051,ENDANGERED_IND,Number of endangered indigenous species,VASCULAR_PLANT,Vascular plants,CHE,Switzerland,NBR,Number,0,Units,197
Row1052,CRITICAL_IND,Number of critically endangered indigenous species,VASCULAR_PLANT,Vascular plants,CHE,Switzerland,NBR,Number,0,Units,111
